GeneID,AssociatedGenes,RelatedGenes,ConceptID,DiseaseName,SourceName,SourceID,DiseaseMIM,LastUpdated
9255,AIMP1,,C1850053,Hypomyelinating leukodystrophy 3,MONDO,MONDO:0009843,260600,Apr 22 2020
7965,AIMP2,,C4693912,"Leukodystrophy, hypomyelinating, 17",MONDO,MONDO:0054817,618006,Jan 22 2021
9049,AIP,,C4538355,Somatotroph adenoma,,,102200,Feb 16 2016
9049,AIP,,C0221406,Pituitary dependent hypercortisolism,,,219090,Feb 16 2016
23746,AIPL1,,C0035334,Retinitis pigmentosa,OMIM phenotypic series,PS268000,268000,Feb 16 2016
23746,AIPL1,,C0035334,Retinitis pigmentosa,MONDO,MONDO:0019200,268000,Feb 16 2016
23746,AIPL1,,C1858386,Leber congenital amaurosis 4,MONDO,MONDO:0011458,604393,Feb 16 2016
326,AIRE,,C0085859,"Polyglandular autoimmune syndrome, type 1",,,240300,Feb 16 2016
203,AK1,,C2675459,Hemolytic anemia due to adenylate kinase deficiency,MONDO,MONDO:0012967,612631,Apr 19 2022
204,AK2,,C0272167,Reticular dysgenesis,MONDO,MONDO:0009973,267500,Feb 16 2016
122481,AK7,,C4693784,Spermatogenic failure 27,MONDO,MONDO:0054731,617965,Jan 22 2021
10566,AKAP3,,CN327030,Spermatogenic failure 82,MONDO,MONDO:0957249,620353,May 17 2023
10142,AKAP9,,C2678483,Long QT syndrome 11,MONDO,MONDO:0012738,611820,Feb 16 2016
1646,AKR1C2,,C1839840,"46,XY disorder of sex development due to testicular 17,20-desmolase deficiency",MONDO,MONDO:0013664,614279,Apr 19 2022
1109,AKR1C4,,C1839840,"46,XY disorder of sex development due to testicular 17,20-desmolase deficiency",MONDO,MONDO:0013664,614279,Apr 19 2022
6718,AKR1D1,,C1856127,Congenital bile acid synthesis defect 2,MONDO,MONDO:0009339,235555,Apr 22 2020
207,AKT1,,C3554519,Cowden syndrome 6,MONDO,MONDO:0014048,615109,Feb 16 2016
207,AKT1,,C0346629,Colorectal cancer,MONDO,MONDO:0005575,114500,Apr 19 2022
207,AKT1,,C0919267,Neoplasm of ovary,,,167000,Feb 16 2016
207,AKT1,,C0346153,Familial cancer of breast,,,114480,Feb 16 2016
207,AKT1,,C0085261,Proteus syndrome,MONDO,MONDO:0008318,176920,Feb 16 2016
208,AKT2,,C3278384,Hypoinsulinemic hypoglycemia and body hemihypertrophy,MONDO,MONDO:0009416,240900,Apr 19 2022
208,AKT2,,C0011860,Type 2 diabetes mellitus,MONDO,MONDO:0005148,125853,Oct 10 2023
208,AKT2,,C0011860,Type 2 diabetes mellitus,Human Phenotype Ontology,HP:0005978,125853,Oct 10 2023
10000,AKT3,,C4014738,Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2,MONDO,MONDO:0014407,615937,Feb 16 2016
210,ALAD,,C0268328,Porphobilinogen synthase deficiency,,,612740,Feb 16 2016
212,ALAS2,,C4551511,X-linked sideroblastic anemia 1,MONDO,MONDO:0020721,300751,Apr 19 2022
212,ALAS2,,C2677889,X-linked erythropoietic protoporphyria,MONDO,MONDO:0010420,300752,Apr 19 2022
213,ALB,,C0878666,Analbuminemia,,,616000,Feb 16 2016
213,ALB,,C0342185,"Hyperthyroxinemia, familial dysalbuminemic",MONDO,MONDO:0014448,615999,Feb 16 2016
5832,ALDH18A1,,C5234852,ALDH18A1-related de Barsy syndrome,MONDO,MONDO:0009053,219150,Apr 19 2022
5832,ALDH18A1,,C4225268,"Cutis laxa, autosomal dominant 3",MONDO,MONDO:0014706,616603,Feb 16 2016
5832,ALDH18A1,,C5568978,Hereditary spastic paraplegia 9A,MONDO,MONDO:0011006,601162,Apr 17 2020
5832,ALDH18A1,,C5568980,Autosomal recessive complex spastic paraplegia type 9B,MONDO,MONDO:0014702,616586,Apr 19 2022
8854,ALDH1A2,,C5774210,"Diaphragmatic hernia 4, with cardiovascular defects",MONDO,MONDO:0859571,620025,Sep 16 2022
220,ALDH1A3,,C3554524,Isolated microphthalmia 8,MONDO,MONDO:0014050,615113,Apr 19 2022
217,ALDH2,,C2674838,"Alcohol sensitivity, acute",MONDO,MONDO:0012454,610251,Apr 19 2022
224,ALDH3A2,,C0037231,Sjögren-Larsson syndrome,,,270200,Feb 16 2016
8659,ALDH4A1,,C2931835,Deficiency of pyrroline-5-carboxylate reductase,,,239510,Feb 16 2016
7915,ALDH5A1,,C0268631,Succinate-semialdehyde dehydrogenase deficiency,,,271980,Feb 16 2016
4329,ALDH6A1,,C3279840,Methylmalonate semialdehyde dehydrogenase deficiency,MONDO,MONDO:0013579,614105,Feb 16 2016
501,ALDH7A1,,C1849508,Pyridoxine-dependent epilepsy,MONDO,MONDO:0009945,266100,Feb 16 2016
226,ALDOA,,C0272066,HNSHA due to aldolase A deficiency,,,611881,Feb 16 2016
229,ALDOB,,C0016751,Hereditary fructosuria,,,229600,Feb 16 2016
56052,ALG1,,C2931005,ALG1-congenital disorder of glycosylation,MONDO,MONDO:0012052,608540,Oct  5 2022
144245,ALG10B,,C3150943,Long QT syndrome 2,MONDO,MONDO:0013367,613688,Feb 16 2016
440138,ALG11,,C3150913,ALG11-congenital disorder of glycosylation,MONDO,MONDO:0013349,613661,Oct  5 2022
79087,ALG12,,C2931001,ALG12-congenital disorder of glycosylation,MONDO,MONDO:0011783,607143,Dec 25 2017
79868,ALG13,,C0282577,Congenital disorder of glycosylation,Orphanet,ORPHA137,,Feb 16 2016
79868,ALG13,,C0282577,Congenital disorder of glycosylation,MONDO,MONDO:0015286,,Feb 16 2016
79868,ALG13,,C4317295,"Developmental and epileptic encephalopathy, 36",MONDO,MONDO:0010472,300884,Apr 19 2022
199857,ALG14,,C5436652,"Myopathy, epilepsy, and progressive cerebral atrophy",MONDO,MONDO:0033619,619036,Jan 22 2021
199857,ALG14,,C4015596,Congenital myasthenic syndrome 15,MONDO,MONDO:0014542,616227,Apr 19 2022
199857,ALG14,,C5436646,"Intellectual developmental disorder with epilepsy, behavioral abnormalities, and coarse facies",MONDO,MONDO:0033572,619031,Jan 22 2021
85365,ALG2,,C1842836,ALG2-congenital disorder of glycosylation,MONDO,MONDO:0011933,607906,Oct  5 2022
85365,ALG2,,C4015597,Congenital myasthenic syndrome 14,MONDO,MONDO:0014543,616228,Apr 19 2022
10195,ALG3,,C1832736,ALG3-congenital disorder of glycosylation,MONDO,MONDO:0010998,601110,Oct  5 2022
29880,ALG5,,C5774222,Polycystic kidney disease 7,MONDO,MONDO:0031062,620056,Oct 12 2022
29929,ALG6,,C2930997,ALG6-congenital disorder of glycosylation 1C,MONDO,MONDO:0011291,603147,Oct  5 2022
79053,ALG8,,C4693472,Polycystic liver disease 3 with or without kidney cysts,MONDO,MONDO:0054743,617874,Jan 22 2021
79053,ALG8,,C2931002,ALG8 congenital disorder of glycosylation,NCBI curation,,608104,Mar  4 2022
79796,ALG9,,C2931006,ALG9 congenital disorder of glycosylation,,,608776,Dec 25 2017
79796,ALG9,,C1849762,Gillessen-Kaesbach-Nishimura syndrome,MONDO,MONDO:0009890,263210,Jan 22 2017
238,ALK,,C2751681,"Neuroblastoma, susceptibility to, 3",MONDO,MONDO:0013083,613014,Apr 19 2022
91801,ALKBH8,,C5193133,"Intellectual developmental disorder, autosomal recessive 71",MONDO,MONDO:0032789,618504,Jan 22 2021
7840,ALMS1,,C0268425,Alstrom syndrome,MONDO,MONDO:0008763,203800,Feb 16 2016
242,ALOX12B,,C3888093,Autosomal recessive congenital ichthyosis 2,MONDO,MONDO:0009439,242100,Feb 16 2016
240,ALOX5,,C1869116,Inherited susceptibility to asthma,MONDO,MONDO:0010940,600807,Apr 19 2022
241,ALOX5AP,,C0948008,Ischemic stroke,Human Phenotype Ontology,HP:0002140,601367,Jun 21 2022
59344,ALOXE3,,C3888093,Autosomal recessive congenital ichthyosis 2,MONDO,MONDO:0009439,242100,Feb 16 2016
59344,ALOXE3,,C3539888,Autosomal recessive congenital ichthyosis 3,MONDO,MONDO:0011680,606545,Feb 16 2016
80216,ALPK1,,C4749914,Optic nerve edema-splenomegaly syndrome,MONDO,MONDO:0013999,614979,Apr 19 2022
57538,ALPK3,,C4748014,"Cardiomyopathy, familial hypertrophic 27",MONDO,MONDO:0054838,618052,Jan 22 2021
249,ALPL,,C0220743,Childhood hypophosphatasia,MONDO,MONDO:0009428,241510,Feb 16 2016
249,ALPL,,C0268413,Adult hypophosphatasia,MONDO,MONDO:0007798,146300,Feb 16 2016
249,ALPL,,C0268412,Infantile hypophosphatasia,MONDO,MONDO:0009427,241500,Feb 16 2016
249,ALPL,,C0020630,Hypophosphatasia,MONDO,MONDO:0018570,,Feb 16 2016
57679,ALS2,,C2931441,Infantile-onset ascending hereditary spastic paralysis,MONDO,MONDO:0011797,607225,Feb 16 2016
57679,ALS2,,C1853396,Juvenile primary lateral sclerosis,MONDO,MONDO:0011663,606353,Feb 16 2016
57679,ALS2,,C1859807,"Amyotrophic lateral sclerosis type 2, juvenile",MONDO,MONDO:0008780,205100,Sep  2 2021
8092,ALX1,,C3150706,Frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome,MONDO,MONDO:0013271,613456,Apr 19 2022
257,ALX3,,C5574965,Frontorhiny,MONDO,MONDO:0007636,136760,Apr 19 2022
60529,ALX4,,C1865044,Parietal foramina 2,MONDO,MONDO:0012309,609597,Feb 16 2016
60529,ALX4,,C3809819,"Craniosynostosis 5, susceptibility to",MONDO,MONDO:0014232,615529,Feb 16 2016
60529,ALX4,,C3150703,Frontonasal dysplasia with alopecia and genital anomaly,MONDO,MONDO:0013268,613451,Apr 19 2022
23600,AMACR,,C3280428,Alpha-methylacyl-CoA racemase deficiency,MONDO,MONDO:0013681,614307,Feb  2 2022
23600,AMACR,,C1858328,Congenital bile acid synthesis defect 4,MONDO,MONDO:0008967,214950,Apr 22 2020
258,AMBN,,C4225394,Amelogenesis imperfecta type 1F,MONDO,MONDO:0014560,616270,Apr 19 2022
265,AMELX,,C1845053,Amelogenesis imperfecta type 1E,MONDO,MONDO:0010521,301200,Apr 19 2022
139285,AMER1,,C0432268,Osteopathia striata with cranial sclerosis,MONDO,MONDO:0010310,300373,Feb 16 2016
267,AMFR,,CN371829,"Spastic paraplegia 89, autosomal recessive",MONDO,MONDO:0957274,620379,May 31 2023
268,AMH,,C1849930,Persistent Mullerian duct syndrome,MONDO,MONDO:0009857,261550,Feb 16 2016
269,AMHR2,,C1849930,Persistent Mullerian duct syndrome,MONDO,MONDO:0009857,261550,Feb 16 2016
9949,AMMECR1,,C4310810,"Midface hypoplasia, hearing impairment, elliptocytosis, and nephrocalcinosis",MONDO,MONDO:0010516,300990,Jun 20 2017
81693,AMN,,C4016948,Imerslund-Grasbeck syndrome type 2,MONDO,MONDO:0100157,618882,Apr 19 2022
270,AMPD1,,C3714933,Muscle AMP deaminase deficiency,,,615511,Feb 16 2016
271,AMPD2,,C3810295,Hereditary spastic paraplegia 63,MONDO,MONDO:0014305,615686,Apr 19 2022
271,AMPD2,,C4014354,Pontocerebellar hypoplasia type 9,MONDO,MONDO:0014351,615809,Apr 19 2022
272,AMPD3,,C2752073,Erythrocyte AMP deaminase deficiency,MONDO,MONDO:0020734,612874,Feb 16 2016
275,AMT,,C0751748,Non-ketotic hyperglycinemia,,,605899,Feb 16 2016
275,AMT,,CN371930,Glycine encephalopathy 2,NCBI curation,,620398,Jun  7 2023
401138,AMTN,,C4539891,Amelogenesis imperfecta type 3B,MONDO,MONDO:0021547,617607,Apr 22 2020
64682,ANAPC1,,C5231433,Rothmund-Thomson syndrome type 1,MONDO,MONDO:0016368,618625,Nov  7 2019
51434,ANAPC7,,C5562065,Ferguson-Bonni neurodevelopmental syndrome,MONDO,MONDO:0859220,619699,Jan 21 2022
283,ANG,,C2678468,Amyotrophic lateral sclerosis type 9,MONDO,MONDO:0012753,611895,Feb 16 2016
284,ANGPT1,,C5543508,"Angioedema, hereditary, 5",MONDO,MONDO:0030293,619361,Nov  3 2021
285,ANGPT2,,C5543531,Lymphatic malformation 10,MONDO,MONDO:0023662,619369,Nov  3 2021
27329,ANGPTL3,,C1857970,Familial hypobetalipoproteinemia 2,MONDO,MONDO:0011505,605019,Apr 19 2022
51129,ANGPTL4,,C4014553,Plasma triglyceride level quantitative trait locus,,,615881,Feb 16 2016
286,ANK1,,C2674218,Hereditary spherocytosis type 1,MONDO,MONDO:0008447,182900,Apr 19 2022
287,ANK2,,C1970119,"Cardiac arrhythmia, ankyrin-B-related",MONDO,MONDO:0010958,600919,Apr 19 2022
288,ANK3,,C3809672,Intellectual disability-hypotonia-spasticity-sleep disorder syndrome,MONDO,MONDO:0014210,615493,Mar 29 2022
56172,ANKH,,C1852502,"Craniometaphyseal dysplasia, autosomal dominant",MONDO,MONDO:0007397,123000,Feb 16 2016
56172,ANKH,,C0856830,Chondrocalcinosis 2,MONDO,MONDO:0007319,118600,Apr  6 2021
23141,ANKLE2,,C4225249,"Microcephaly 16, primary, autosomal recessive",MONDO,MONDO:0014730,616681,Feb 16 2016
27063,ANKRD1,,CN119551,ANKRD1-related dilated cardiomyopathy,NCBI curation,,,Feb 16 2016
27063,ANKRD1,,C0007193,Primary dilated cardiomyopathy,,,,Feb 16 2016
29123,ANKRD11,,C0220687,KBG syndrome,MONDO,MONDO:0007846,148050,Feb 16 2016
26057,ANKRD17,,C5561975,Chopra-Amiel-Gordon syndrome,MONDO,MONDO:0859186,619504,Jan  6 2023
22852,ANKRD26,,C1861185,Thrombocytopenia 2,MONDO,MONDO:0008555,188000,Feb 16 2016
203286,ANKS6,,C3809320,Nephronophthisis 16,MONDO,MONDO:0014158,615382,Feb 16 2016
54443,ANLN,,C4014993,Focal segmental glomerulosclerosis 8,MONDO,MONDO:0014462,616032,Feb 16 2016
55107,ANO1,,C5774219,Intestinal dysmotility syndrome,MONDO,MONDO:0859289,620045,Oct 12 2022
55129,ANO10,,C3150998,Autosomal recessive spinocerebellar ataxia 10,MONDO,MONDO:0013392,613728,Apr 19 2022
63982,ANO3,,C3554374,Dystonia 24,MONDO,MONDO:0014019,615034,Feb 16 2016
203859,ANO5,,C1833736,Gnathodiaphyseal dysplasia,MONDO,MONDO:0008151,166260,Mar  8 2016
203859,ANO5,,C1969785,Autosomal recessive limb-girdle muscular dystrophy type 2L,MONDO,MONDO:0012652,611307,Apr 19 2022
203859,ANO5,,C2750076,Miyoshi muscular dystrophy 3,MONDO,MONDO:0013222,613319,Feb 16 2016
196527,ANO6,,C0796149,SCOTT SYNDROME,OMIM,262890,262890,May  9 2016
3730,ANOS1,,C1563719,Hypogonadotropic hypogonadism 1 with or without anosmia,MONDO,MONDO:0010635,308700,Apr 19 2022
84168,ANTXR1,,C0406723,GAPO syndrome,MONDO,MONDO:0009263,230740,Mar 10 2023
84168,ANTXR1,,C1865871,Capillary infantile hemangioma,MONDO,MONDO:0011191,602089,Aug 11 2023
118429,ANTXR2,,C2745948,Hyaline fibromatosis syndrome,MONDO,MONDO:0009229,228600,Feb 16 2016
311,ANXA11,,C4693381,Amyotrophic lateral sclerosis type 23,MONDO,MONDO:0027694,617839,Apr 22 2020
311,ANXA11,,C5676909,Inclusion body myopathy and brain white matter abnormalities,MONDO,MONDO:0850514,619733,Mar 11 2022
308,ANXA5,,C3280674,"Pregnancy loss, recurrent, susceptibility to, 3",MONDO,MONDO:0013729,614391,Feb 16 2016
84909,AOPEP,,C5562001,Dystonia 31,MONDO,MONDO:0030455,619565,Apr 19 2022
162,AP1B1,,C1275089,Autosomal recessive keratitis-ichthyosis-deafness syndrome,,,242150,Feb 16 2016
164,AP1G1,,C5561994,"Usmani-Riazuddin syndrome, autosomal recessive",MONDO,MONDO:0859196,619548,Oct 19 2021
164,AP1G1,,C5561952,"Usmani-Riazuddin syndrome, autosomal dominant",MONDO,MONDO:0859174,619467,Oct 19 2021
1174,AP1S1,,C1836330,MEDNIK syndrome,MONDO,MONDO:0012251,609313,Mar 28 2022
8905,AP1S2,,C0796254,Pettigrew syndrome,,,304340,Aug 24 2016
130340,AP1S3,,C4015235,"Psoriasis 15, pustular, susceptibility to",MONDO,MONDO:0014494,616106,Feb 16 2016
1173,AP2M1,,C5231497,Intellectual developmental disorder 60 with seizures,MONDO,MONDO:0032823,618587,Jan 22 2021
1175,AP2S1,,C1833372,Familial hypocalciuric hypercalcemia 3,MONDO,MONDO:0010926,600740,Apr 19 2022
8546,AP3B1,,C1842362,Hermansky-Pudlak syndrome 2,MONDO,MONDO:0011997,608233,Apr 22 2020
8120,AP3B2,,C4310637,"Developmental and epileptic encephalopathy, 48",MONDO,MONDO:0015000,617276,Apr 19 2022
8943,AP3D1,,C4310746,Hermansky-Pudlak syndrome 10,MONDO,MONDO:0014885,617050,Nov  2 2017
10717,AP4B1,,C3279738,Hereditary spastic paraplegia 47,MONDO,MONDO:0013551,614066,Apr 19 2022
23431,AP4E1,,C3489627,"Stuttering, familial persistent, 1",MONDO,MONDO:0008483,184450,Apr 19 2022
23431,AP4E1,,C3151056,Hereditary spastic paraplegia 51,MONDO,MONDO:0013401,613744,Apr 19 2022
9179,AP4M1,,C2752008,Hereditary spastic paraplegia 50,MONDO,MONDO:0013048,612936,Apr 19 2022
11154,AP4S1,,C3279743,"Spastic paraplegia 52, autosomal recessive",,,614067,May 16 2016
9907,AP5Z1,,C3150901,Hereditary spastic paraplegia 48,MONDO,MONDO:0013342,613647,Apr 19 2022
324,APC,,C2713442,Familial adenomatous polyposis 1,MONDO,MONDO:0021056,175100,Feb 16 2016
324,APC,,C4749917,Gastric adenocarcinoma and proximal polyposis of the stomach,MONDO,MONDO:0017790,619182,Apr 17 2020
324,APC,,C2239176,Hepatocellular carcinoma,MONDO,MONDO:0007256,114550,Feb 16 2016
324,APC,,C2239176,Hepatocellular carcinoma,Human Phenotype Ontology,HP:0001402,114550,Feb 16 2016
324,APC,,C2713442,Familial adenomatous polyposis 1,MONDO,MONDO:0021056,175100,Feb 16 2016
324,APC,,C2713442,Familial adenomatous polyposis 1,MONDO,MONDO:0021056,175100,Feb 16 2016
324,APC,,C2713442,Familial adenomatous polyposis 1,MONDO,MONDO:0021056,175100,Feb 16 2016
324,APC,,C1851124,"Desmoid disease, hereditary",NCBI curation,,135290,Feb 16 2016
324,APC,,C0032580,Familial multiple polyposis syndrome,,,,Feb 16 2016
324,APC,,C2713442,Familial adenomatous polyposis 1,MONDO,MONDO:0021056,175100,Feb 16 2016
324,APC,,C0024623,Gastric cancer,Human Phenotype Ontology,HP:0012126,613659,Oct 10 2023
324,APC,,C0024623,Gastric cancer,MONDO,MONDO:0001056,613659,Oct 10 2023
324,APC,,C0346629,Colorectal cancer,MONDO,MONDO:0005575,114500,Apr 19 2022
10297,APC2,,C5231458,"Cortical dysplasia, complex, with other brain malformations 10",MONDO,MONDO:0032866,618677,Jan 22 2021
10297,APC2,,C4310684,"Intellectual developmental disorder, autosomal recessive 74",MONDO,MONDO:0014951,617169,Jul 10 2023
147495,APCDD1,,C4551976,Hypotrichosis 1,MONDO,MONDO:0011549,605389,Apr 22 2020
335,APOA1,,C5551172,"Hypoalphalipoproteinemia, primary, 2",MONDO,MONDO:0032766,618463,Jan 22 2021
335,APOA1,,C0268389,"Familial visceral amyloidosis, Ostertag type",,,105200,Feb 16 2016
335,APOA1,,C5677030,"Hypoalphalipoproteinemia, primary, 2, intermediate",MONDO,MONDO:0859238,619836,May 19 2022
336,APOA2,,C0745103,"Hypercholesterolemia, familial, 1",MONDO,MONDO:0007750,143890,Apr 19 2022
116519,APOA5,,C0020481,Familial type 5 hyperlipoproteinemia,,,144650,Feb 16 2016
116519,APOA5,,C5444012,Hypertriglyceridemia 1,MONDO,MONDO:0007788,145750,May 10 2023
338,APOB,,C1704417,"Hypercholesterolemia, autosomal dominant, type B",MONDO,MONDO:0007751,144010,Apr 19 2022
338,APOB,,C4551990,Familial hypobetalipoproteinemia 1,MONDO,MONDO:0014252,615558,Apr 19 2022
338,APOB,,C0020445,Familial hypercholesterolemia,MONDO,MONDO:0005439,,Jan 15 2020
344,APOC2,,C1720779,Familial apolipoprotein C-II deficiency,MONDO,MONDO:0008810,207750,Apr 19 2022
345,APOC3,,C3151467,Apolipoprotein c-III deficiency,MONDO,MONDO:0013534,614028,Apr 19 2022
348,APOE,,C2673196,Lipoprotein glomerulopathy,MONDO,MONDO:0012725,611771,Feb 16 2016
348,APOE,,C1863051,Alzheimer disease 2,MONDO,MONDO:0007089,104310,Mar  2 2016
348,APOE,,C0020479,Familial type 3 hyperlipoproteinemia,,,617347,Feb 16 2016
348,APOE,,C0036489,Sea-blue histiocyte syndrome,MONDO,MONDO:0010017,269600,Feb 16 2016
348,APOE,,C1847200,Alzheimer disease 4,MONDO,MONDO:0011743,606889,Apr 19 2022
348,APOE,,C1843013,Alzheimer disease 3,MONDO,MONDO:0011913,607822,Apr 19 2022
348,APOE,,C1864205,Age related macular degeneration 1,MONDO,MONDO:0011285,603075,Apr 19 2022
8542,APOL1,,C2675525,"Focal segmental glomerulosclerosis 4, susceptibility to",MONDO,MONDO:0012931,612551,Feb 16 2016
23780,APOL2,,C0036341,Schizophrenia,Human Phenotype Ontology,HP:0100753,181500,Feb 16 2016
23780,APOL2,,C0036341,Schizophrenia,MONDO,MONDO:0005090,181500,Feb 16 2016
80832,APOL4,,C0036341,Schizophrenia,Human Phenotype Ontology,HP:0100753,181500,Feb 16 2016
80832,APOL4,,C0036341,Schizophrenia,MONDO,MONDO:0005090,181500,Feb 16 2016
351,APP,,C2751536,"Cerebral amyloid angiopathy, APP-related",MONDO,MONDO:0011583,605714,Feb 16 2016
351,APP,,C1863052,Alzheimer disease type 1,MONDO,MONDO:0007088,104300,Apr 19 2022
351,APP,,C0002395,Alzheimer disease,Human Phenotype Ontology,HP:0002511,,Feb 19 2020
351,APP,,C0002395,Alzheimer disease,MONDO,MONDO:0004975,,Feb 19 2020
26060,APPL1,,C4225299,Maturity-onset diabetes of the young type 14,MONDO,MONDO:0014674,616511,Apr 19 2022
353,APRT,,C0268120,Adenine phosphoribosyltransferase deficiency,MONDO,MONDO:0013869,614723,Feb 16 2016
54840,APTX,,C1859598,"Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia",MONDO,MONDO:0008842,208920,Apr 19 2022
358,AQP1,,C1292295,Colton Blood group system,,,110450,Feb 16 2016
359,AQP2,,C1563706,"Diabetes insipidus, nephrogenic, autosomal",MONDO,MONDO:0007451,125800,Apr 19 2022
360,AQP3,,C1843889,GIL BLOOD GROUP,OMIM,607457,607457,Feb 16 2016
361,AQP4,,CN372366,"Megalencephalic leukoencephalopathy with subcortical cysts 4, remitting",MONDO,MONDO:0957534,620448,Jul 24 2023
362,AQP5,,C1838359,"Palmoplantar keratoderma, Bothnian type",MONDO,MONDO:0010849,600231,Apr 17 2020
364,AQP7,,C3280715,"Glycerol release during exercise, defective",,,614411,Feb 16 2016
367,AR,,C0039585,Androgen resistance syndrome,,,300068,Aug  9 2017
367,AR,,C0376358,Malignant tumor of prostate,,,176807,Feb 16 2016
367,AR,,C1839259,Kennedy disease,MONDO,MONDO:0010735,313200,Jan 15 2021
367,AR,,C2678098,"Hypospadias 1, X-linked",MONDO,MONDO:0010384,300633,Feb 16 2016
367,AR,,C0268301,Partial androgen insensitivity syndrome,Orphanet,ORPHA90797,312300,Aug 13 2017
367,AR,,C0268301,Partial androgen insensitivity syndrome,MONDO,MONDO:0010720,312300,Aug 13 2017
372,ARCN1,,C4310686,"Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay",MONDO,MONDO:0014948,617164,Jun 20 2017
375,ARF1,,C4748602,Periventricular nodular heterotopia 8,MONDO,MONDO:0032588,618185,Jan 22 2021
10565,ARFGEF1,,C5575272,"Developmental delay, impaired speech, and behavioral abnormalities, with or without seizures",MONDO,MONDO:0859263,619964,Aug 29 2022
10564,ARFGEF2,,C1842563,"Periventricular heterotopia with microcephaly, autosomal recessive",MONDO,MONDO:0011966,608097,Apr 19 2022
383,ARG1,,C0268548,Arginase deficiency,,,207800,Feb 16 2016
23092,ARHGAP26,,C0349639,Juvenile myelomonocytic leukemia,MONDO,MONDO:0011908,607785,Feb 16 2016
23092,ARHGAP26,,C0349639,Juvenile myelomonocytic leukemia,Human Phenotype Ontology,HP:0012209,607785,Feb 16 2016
57514,ARHGAP31,,C4551482,Adams-Oliver syndrome 1,MONDO,MONDO:0024506,100300,Feb 16 2016
396,ARHGDIA,,C3808953,"Nephrotic syndrome, type 8",MONDO,MONDO:0014099,615244,Feb 16 2016
9138,ARHGEF1,,C5193109,Immunodeficiency 62,MONDO,MONDO:0032763,618459,Jan 22 2021
9639,ARHGEF10,,C1842357,Autosomal dominant slowed nerve conduction velocity,MONDO,MONDO:0011998,608236,Apr 19 2022
23370,ARHGEF18,,C4479481,Retinitis pigmentosa 78,MONDO,MONDO:0044314,617433,Jun 20 2017
9181,ARHGEF2,,C4479613,Neurodevelopmental disorder with midbrain and hindbrain malformations,MONDO,MONDO:0056797,617523,Jun 20 2017
23229,ARHGEF9,,C1845102,"Developmental and epileptic encephalopathy, 8",MONDO,MONDO:0010375,300607,Apr 19 2022
8289,ARID1A,,C3553247,"Intellectual disability, autosomal dominant 14",MONDO,MONDO:0013819,614607,Mar 29 2022
